full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT
"  395P/Catalina-NEAT",.3751713678276669,4.02896666928497,3.275503277055779,224.3005761259006,90.364050218871,8.867262670518224,20050810.7778467,16.3740959308864,JFc,5542,1,198,,,,,
"  396P/Leonard",.4181318189135366,3.983351592952491,5.433585120429087,136.6741472164988,8.634945348017242,9.708242903638755,20190828.8168976,17.9120070303355,JFc,6622,2,125,,,,,
"     C/-146 P1",1.0,0.43,71,330,261,,-1460628.0000000,,PAR,5,,4,T,,,,
"     C/-43 K1",1.0,0.22,110,170,17,," -430525.0000000",,PAR,54,,,T,,,,
"     C/240 V1",1.0,0.37,44,214,82,," 2401110.0000000",,PAR,39,,,T,,,,
"     C/390 Q1",1.0,0.92,36,356,23,," 3900905.0000000",,PAR,26,,3,T,,,,
"     C/400 F1",1.0,0.21,32,38,47,," 4000225.0000000",,PAR,22,,,T,,,,
"     C/418 M1",1.0,0.35,110,310,240,," 4181005.0000000",,PAR,82,,,T,,,,
"     C/442 V1",1.0,1.53,106,271,178,," 4421215.0000000",,PAR,100,,,T,,,,
"     C/539 W1",1.0,0.16,19,33,246,," 5391106.0000000",,PAR,74,,,T,,,,
"     C/565 O1",1.0,0.83,121,180,79,," 5650715.0000000",,PAR,105,,,T,,,,
"     C/568 O1",1.0,0.870,4.0,301.8,34.9,," 5680827.7000000",,PAR,63,,4,T,,,,
"     C/574 G1",1.0,0.73,54,155,342,," 5740325.0000000",,PAR,49,,3,T,,,,
"     C/770 K1",1.0,0.580,117.0,110.7,88.0,," 7700605.8000000",,PAR,44,,4,T,,,,
"     C/817 C1",1.0,1.10,120,315,202,," 8170303.0000000",,PAR,15,,,T,,,,
"     C/868 B1",1.0,0.42,65,321,277,," 8680304.0000000",,PAR,7,,3,T,,,,
"     C/905 K1",1.0,0.20,140,70,50,," 9050426.0000000",,PAR,25,,4,T,,,,
"     C/962 B1",1.0,0.63,119,2,85,," 9611228.0000000",,PAR,64,,3,T,,,,
"     C/1014 C1",1.0,0.56,117,174,84,,10140406.0000000,,PAR,8,,3,T,,,,
"     C/1018 P1",1.0,0.62,35,185,197,,10180827.0000000,,PAR,38,,4,T,,,,
"     C/1080 P1",1.0,0.681,6.9,322.9,73.6,,10800910.9000000,,PAR,17,,4,T,,,,
"     C/1092 A1",1.0,0.77,124,114,62,,10920222.0000000,,PAR,22,,3,T,,,,
"     C/1097 T1",1.0,0.30,41,352,298,,10970922.0000000,,PAR,11,,4,T,,,,
"     C/1110 K1",1.0,0.83,137,321,358,,11100518.0000000,,PAR,13,,3,T,,,,
"     C/1132 T1",1.0,0.736,106.3,213.2,114.2,,11320830.7000000,,PAR,4,,3,T,,,,
"     C/1147 A1",1.0,0.12,110,282,300,,11470128.0000000,,PAR,38,,,T,,,,
"     C/1230 X1",1.0,0.860,16.0,303.7,181.0,,12301228.8000000,,PAR,26,,3,T,,,,
"     C/1240 B1",1.0,0.668,75.3,135.1,331.4,,12400121.6000000,,PAR,22,,4,T,,,,
"     C/1245 D1",1.0,0.50,20,180,87,,12450401.0000000,,PAR,33,,,T,,,,
"     C/1264 N1",1.0,0.8249,16.40,151.04,159.71,,12640720.2900000,,PAR,70,,7,T,,,,
"     C/1293 V1",1.0,0.78,30,89,313,,12931028.0000000,,PAR,28,,,T,,,,
"     C/1299 B1",1.0,0.3179,111.00,116.94,103.89,,12990331.8100000,,PAR,40,,3,T,,,,
"     C/1304 C1",1.0,0.840,65.0,88.7,25.0,,13040205.5000000,,PAR,75,,,T,,,,
"     C/1304 Y1",1.0,0.65,99,106,56,,13050119.0000000,,PAR,4,,,T,,,,
"     C/1315 U1",1.0,1.650,125.3,176.3,27.3,,13151015.1000000,,PAR,67,,6,T,,,,
"     C/1337 M1",1.0,0.7490,143.60,97.61,79.61,,13370614.8500000,,PAR,54,,7,T,,,,
"     C/1340 F1",1.0,1.1362,176.48,187.63,32.44,,13400513.6200000,,PAR,11,,3,T,,,,
"     C/1345 O1",1.0,0.89,23,150,210,,13450823.0000000,,PAR,3,,,T,,,,
"     C/1351 W1",1.0,1.01,7,264,165,,13511119.0000000,,PAR,6,,3,T,,,,
"     C/1362 E1",1.0,0.30,155,291,348,,13620225.0000000,,PAR,27,,3,T,,,,
"     C/1368 E1",1.0,0.48,131,217,90,,13680505.0000000,,PAR,19,,,T,,,,
"     C/1376 M1",1.0,0.550,76.0,300.7,81.0,,13760731.7000000,,PAR,47,,3,T,,,,
"     C/1385 U1",1.0,0.79,103,289,182,,13851024.0000000,,PAR,12,,3,T,,,,
"     C/1402 D1",1.0,0.38,55,126,91,,14020321.0000000,,PAR,,,,T,,,,
"     C/1433 R1",1.0,0.49277,103.979,104.255,189.392,,14331108.2700000,,PAR,26,,3,T,,,,
"     C/1439 F1",1.0,0.12,81,192,140,,14390509.0000000,,PAR,18,,3,T,,,,
"     C/1449 Y1",1.0,0.32742,155.679,268.809,356.691,,14491209.8680000,,PAR,48,,20,T,,,,
"     C/1457 A1",1.0,0.70336,13.251,257.529,194.597,,14570118.4790000,,PAR,4,,3,T,,,,
"     C/1457 L1",1.0,0.76991,7.335,187.551,183.281,,14570808.1050000,,PAR,45,,3,T,,,,
"     C/1458 Y1",1.0,0.49,69,117,258,,14581107.0000000,,PAR,16,,,T,,,,
"     C/1462 M1",1.0,0.25,130,316,137,,14620804.0000000,,PAR,17,,,T,,,,
"     C/1468 S1",1.0,0.850,138.0,106.7,91.0,,14681007.3000000,,PAR,51,,3,T,,,,
"     C/1471 Y1",1.0,0.48589,170.866,292.873,245.728,,14720301.4390000,,PAR,12,,3,T,,,,
"     C/1490 Y1",1.0,0.7376,51.65,295.89,129.84,,14901224.9700000,,PAR,22,,3,T,,,,
"     C/1499 Q1",1.0,0.95,16,329,42,,14990909.0000000,,PAR,21,,3,T,,,,
"     C/1500 H1",1.0,1.11,99,305,352,,15000430.0000000,,PAR,63,,3,T,,,,
"     C/1506 O1",1.0,0.840,115.0,155.7,200.0,,15060828.5000000,,PAR,14,,3,T,,,,
"     C/1532 R1",1.0,0.51922,32.592,93.807,24.529,,15321018.8320000,,PAR,37,,3,T,,,,
"     C/1533 M1",1.0,0.25480,149.592,125.424,21.398,,15330615.4170000,,PAR,29,,10,T,,,,
"     C/1538 A1",1.0,0.1477,42.46,356.20,287.70,,15371230.3200000,,PAR,8,,5,T,,,,
"     C/1539 H1",1.0,0.961,18.6,55.1,174.5,,15390512.6000000,,PAR,36,,3,T,,,,
"     C/1556 D1",1.0,0.49082,32.370,181.436,100.866,,15560422.6850000,,PAR,52,,36,T,,,,
"     C/1557 T1",1.0,0.50,42,212,94,,15570922.0000000,,PAR,19,,3,T,,,,
"     C/1558 P1",1.0,0.2805,110.94,341.21,119.60,,15580914.0400000,,PAR,13,,7,T,,,,
"     C/1577 V1",1.0,0.17750,104.883,31.237,255.673,,15771027.4480000,,PAR,74,,24,T,,,,
"     C/1580 T1",1.0,0.60237,64.612,24.948,89.367,,15801128.9930000,,PAR,32,,10,F,,,,
"     C/1582 J1",1.0,0.16872,118.539,233.034,331.895,,15820506.9130000,,PAR,6,,3,T,,,,
"     C/1585 T1",1.0,1.09485,6.135,43.144,331.778,,15851008.5260000,,PAR,25,,28,F,,,,
"     C/1590 E1",1.0,0.56773,150.451,171.342,307.671,,15900208.5270000,,PAR,11,,32,T,,,,
"     C/1593 O1",1.0,0.08911,87.914,169.921,12.072,,15930719.0690000,,PAR,27,,3,T,,,,
"     C/1596 N1",1.0,0.56716,128.080,335.962,59.414,,15960725.7140000,,PAR,7,,3,T,,,,
"     C/1618 Q1",1.0,0.51298,21.494,298.844,24.802,,16180817.6270000,,PAR,24,,7,T,,,,
"     C/1618 V1",1.0,0.744,8.4,229.5,155.9,,16181027.9000000,,PAR,28,,6,T,,,,
"     C/1618 W1",1.0,0.38954,37.196,81.001,287.436,,16181108.8510000,,PAR,53,,42,T,,,,
"     C/1639 U1",1.0,0.816,61.7,219.7,237.4,,16391129.4000000,,PAR,3,,4,T,,,,
"     C/1652 Y1",1.0,0.84750,79.461,93.001,300.190,,16521113.1530000,,PAR,18,,54,T,,,,
"     C/1661 C1",1,0.44272,33.015,86.562,33.450,,16610127.3810000,,PAR,35,,3,T,,,,
"     C/1664 W1",1.0,1.02553,158.697,86.053,310.675,,16641204.9830000,,PAR,61,,30,F,,,,
"     C/1665 F1",1.0,0.10649,103.893,232.696,156.087,,16650424.7190000,,PAR,14,,8,T,,,,
"     C/1668 E1",1.0,0.06660,144.381,3.215,109.813,,16680228.0800000,,PAR,16,,15,T,,,,
"     C/1672 E1",1.0,0.69546,82.972,302.691,109.524,,16720301.9470000,,PAR,24,,34,T,,,,
"     C/1677 H1",1.0,0.28059,100.928,241.316,99.162,,16770506.5260000,,PAR,9,,10,T,,,,
"     C/1680 V1",0.999986,0.006222,60.6784,276.6339,350.6128,888.8509209,16801218.4876000,,COM,125,,30,F,,,,
"     C/1683 O1",1.0,0.55958,96.738,177.835,87.810,,16830713.5910000,,PAR,43,,,T,,,,
"     C/1684 N1",1.0,0.95827,65.424,272.598,330.300,,16840608.7630000,,PAR,16,,,T,,,,
"     C/1686 R1",1.0,0.33602,34.969,358.443,81.913,,16860916.3250000,,PAR,29,,3,T,,,,
"     C/1689 X1",1.0,0.06443,63.204,283.754,78.134,,16891130.6590000,,PAR,13,,4,T,,,,
"     C/1695 U1",1.0,0.04230,93.589,286.018,59.117,,16951023.7680000,,PAR,20,,13,T,,,,
"     C/1698 R1",1.0,0.72865,169.094,70.282,151.384,,16981017.5150000,,PAR,26,,3,T,,,,
"     C/1699 D1",1.0,0.74862,109.424,325.886,109.524,,16990113.9000000,,PAR,11,,3,T,,,,
"     C/1701 U1",1.0,0.5926,138.37,302.81,164.95,,17011017.9100000,,PAR,7,,3,T,,,,
"     C/1702 H1",1.0,0.64683,4.375,193.294,309.637,,17020314.1070000,,PAR,11,,5,T,,,,
"     C/1706 F1",1.0,0.42686,55.270,17.281,59.434,,17060130.7060000,,PAR,23,,6,T,,,,
"     C/1707 W1",1.0,0.85904,88.646,56.916,27.161,,17071212.4880000,,PAR,26,,4,T,,,,
"     C/1718 B1",1.0,1.02543,148.838,131.903,6.309,,17180115.4060000,,PAR,18,,13,T,,,,
"     C/1723 T1",1.0,0.99879,130.028,18.102,331.380,,17230928.1280000,,PAR,59,,15,T,,,,
"     C/1729 P1",1.0,4.05054,77.095,314.393,10.403,,17290616.6480000,,PAR,135,,3,T,,,,
"     C/1733 K1",1.0,0.10297,23.792,271.052,187.891,,17330506.1590000,,PAR,7,,4,T,,,,
"     C/1737 C1",1.0,0.22282,18.326,230.120,99.461,,17370130.8470000,,PAR,35,,15,T,,,,
"     C/1739 K1",1.0,0.67358,124.260,211.044,104.752,,17390617.9160000,,PAR,82,,,T,,,,
"     C/1742 C1",1.0,0.76577,112.948,189.201,328.043,,17420208.6960000,,PAR,62,,100,T,,,,
"     C/1743 C1",1.0,0.83818,2.280,70.302,26.250,,17430111.3470000,,PAR,16,,4,T,,,,
"     C/1743 Q1",1.0,0.52299,134.415,9.633,119.047,,17430921.1470000,,PAR,26,,12,T,,,,
"     C/1743 X1",1.0,0.222209,47.1417,49.2966,151.4855,,17440301.8398000,,PAR,71,,76,T,,,,
"     C/1746 P1",1.0,2.19859,100.857,150.849,230.291,,17470303.9150000,,PAR,114,,30,T,,,,
"     C/1748 H1",1.0,0.84067,94.535,236.381,17.828,,17480429.3090000,,PAR,51,,20,T,,,,
"     C/1748 K1",1.0,0.62536,67.083,36.644,245.668,,17480619.3880000,,PAR,3,,3,T,,,,
"     C/1750 C1",1.0,0.20,132,303,285,,17500223.0000000,,PAR,4,,3,T,,,,
"     C/1757 R1",1.0,0.33738,12.828,217.677,268.690,,17571021.8260000,,PAR,35,,16,T,,,,
"     C/1758 K1",1.0,0.21535,68.300,234.213,36.771,,17580611.6370000,,PAR,79,,,T,,,,
"     C/1760 A1 (Great comet)",1.0,0.96576,175.126,83.553,301.727,,17591217.3410000,,PAR,31,,,T,,,,
"     C/1760 B1 (Messier)",1.0,0.80139,79.084,143.007,273.928,,17591127.5020000,,PAR,50,,19,T,,,,
"     C/1762 K1 (Klinkenberg)",1.0,1.00905,85.668,351.868,115.480,,17620528.8350000,,PAR,29,,3,T,,,,
"     C/1763 S1 (Messier)",1.0,0.49818,72.497,359.747,88.571,,17631102.3740000,,PAR,46,,4,T,,,,
"     C/1764 A1 (Messier)",1.0,0.55522,127.089,123.388,104.859,,17640213.0710000,,PAR,39,,,T,,,,
"     C/1766 E1 (Messier)",1.0,0.50532,139.152,247.411,100.879,,17660217.8620000,,PAR,7,,16,T,,,,
"     D/1766 G1 (Helfenzrieder)",0.84763,0.40603,7.865,76.263,178.699,4.9234968,17660427.9090000,4.35,JFc,24,,22,F,,,,
"     C/1769 P1 (Messier)",0.999249,0.122755,40.7338,178.2930,329.1226,326.7880306,17691008.1204000,,COM,101,,37,T,,,,
"     D/1770 L1 (Lexell)",0.786119,0.674449,1.5517,134.4673,225.0161,5.6323197,17700814.0409000,5.6,JFc,110,,130,F,,,,
"     C/1771 A1 (Great comet)",1.0,0.52824,148.555,111.944,260.375,,17701122.7350000,,PAR,10,,4,T,,,,
"     C/1771 G1 (Messier)",1.0,0.901835,11.2891,30.9963,76.2251,,17710419.6349000,,PAR,72,,100,F,,,,
"     C/1773 T1 (Messier)",1.0,1.12689,61.220,124.236,314.117,,17730906.1070000,,PAR,94,,4,T,,,,
"     C/1774 P1 (Montaigne)",1.0,1.42858,82.978,183.974,136.533,,17740815.9490000,,PAR,68,,,T,,,,
"     C/1779 A1 (Bode)",1.0,0.713178,32.4406,28.1368,62.1743,,17790104.5807000,,PAR,118,,300,F,,,,
"     C/1780 U1 (Montaigne-Olbers)",1.0,0.51528,107.917,145.082,255.165,,17801129.3480000,,PAR,8,,3,T,,,,
"     C/1780 U2 (Messier)",1.0,0.09926,126.177,127.231,237.827,,17801001.2520000,,PAR,38,,3,T,,,,
"     C/1781 M1 (Mechain)",1.0,0.77586,81.724,86.057,156.209,,17810707.6890000,,PAR,17,,12,T,,,,
"     C/1781 T1 (Mechain)",1.0,0.96100,152.801,80.482,61.392,,17811130.0230000,,PAR,77,,4,T,,,,
"     C/1783 X1 (Great comet)",1.0,0.70786,128.859,59.856,336.115,,17840121.7000000,,PAR,123,,16,T,,,,
"     C/1785 A1 (Messier-Mechain)",1.0,1.14340,70.238,267.214,205.632,,17850127.8250000,,PAR,32,,9,T,,,,
"     C/1785 E1 (Mechain)",0.99646,0.42724,92.639,67.688,127.203,240.9512911,17850408.9140000,,COM,37,,25,T,,,,
"     C/1786 P1 (Herschel)",1.0,0.410712,50.8921,197.4005,325.0517,,17860708.3797000,,PAR,82,,144,F,,,,
"     C/1787 G1 (Mechain)",1.0,0.34891,131.724,109.852,99.158,,17870511.3250000,,PAR,47,,,T,,,,
"     C/1788 W1 (Messier)",1.0,1.06301,167.512,159.926,57.844,,17881110.8090000,,PAR,33,,9,T,,,,
"     C/1790 A1 (Herschel)",1.0,0.75810,148.068,179.125,115.951,,17900115.7120000,,PAR,12,,4,T,,,,
"     C/1790 H1 (Herschel)",1.0,0.79796,116.147,36.118,119.480,,17900521.7410000,,PAR,58,,,T,,,,
"     C/1791 X1 (Herschel)",1.0,1.29258,140.211,193.596,154.347,,17920114.0350000,,PAR,33,,7,T,,,,
"     C/1793 A1 (Gregory)",1.0,0.96581,131.003,286.160,147.167,,17921227.6980000,,PAR,34,,,T,,,,
"     C/1793 S1 (Perny)",1.0,1.504546,51.9362,5.1750,69.3361,,17931119.9983000,,PAR,72,,24,T,,,,
"     C/1793 S2 (Messier)",1.0,0.40344,119.642,111.383,239.810,,17931105.3410000,,PAR,13,,,T,,,,
"     C/1796 F1 (Olbers)",1.0,1.579636,115.1716,19.8977,184.2970,,17960403.2737000,,PAR,14,,16,T,,,,
"     C/1797 P1 (Bouvard-Herschel)",1.0,0.52545,129.427,332.094,279.683,,17970709.6140000,,PAR,15,,12,T,,,,
"     C/1798 G1 (Messier)",1.0,0.48503,43.783,124.922,343.002,,17980405.0080000,,PAR,40,,9,T,,,,
"     C/1798 X1 (Bouvard)",1.0,0.77479,137.746,252.280,215.878,,17990101.4140000,,PAR,4,,6,T,,,,
"     C/1799 P1 (Mechain)",1.0,0.83986,129.062,102.326,95.828,,17990907.6910000,,PAR,79,,,T,,,,
"     C/1799 Y1 (Mechain)",1.0,0.62580,102.996,329.609,136.471,,17991226.3960000,,PAR,11,,6,T,,,,
"     C/1801 N1 (Pons)",1.0,0.25641,159.267,45.313,219.840,,18010809.0570000,,PAR,11,,11,T,,,,
"     C/1802 Q1 (Pons)",1.0,1.094249,57.0108,313.0142,21.8478,,18020910.3554000,,PAR,38,,135,T,,,,
"     C/1804 E1 (Pons)",1.0,1.071168,56.4522,179.5344,331.9459,,18040214.0881000,,PAR,19,,10,T,,,,
"     C/1806 V1 (Pons)",1.0,1.081927,144.9537,324.9868,225.2131,,18061229.4118000,,PAR,91,,35,T,,,,
"     C/1807 R1 (Great comet)",0.995488,0.646124,63.1762,269.4837,4.0970,285.7563583,18070919.2389000,,COM,187,,70,T,,,,
"     C/1808 F1 (Pons)",1.0,0.38986,134.303,325.642,253.743,,18080513.4530000,,PAR,8,,10,T,,,,
"     C/1808 M1 (Pons)",1.0,0.607953,140.7050,26.8770,131.5607,,18080712.6677000,,PAR,8,,3,T,,,,
"     C/1810 Q1 (Pons)",1.0,0.969623,62.9454,311.5035,114.9175,,18101006.7379000,,PAR,22,,10,T,,,,
"     C/1811 F1 (Great comet)",0.995125,1.035412,106.9342,143.0497,65.4097,423.7489983,18110912.7562000,,COM,505,,1000,F,,,,
"     C/1811 W1 (Pons)",0.980916,1.581701,31.2554,95.6306,314.5022,164.1802986,18111111.5427000,755,COM,90,,69,F,,,,
"     C/1813 C1 (Pons)",1.0,0.699314,158.8486,243.1457,170.5629,,18130305.0220000,,PAR,34,,30,T,,,,
"     C/1813 G1 (Pons)",1.0,1.214703,99.0577,45.2750,205.1622,,18130520.0872000,,PAR,26,,13,T,,,,
"     C/1816 B1 (Pons)",1.0,0.04850,43.111,325.829,304.326,,18160301.8460000,,PAR,10,,3,T,,,,
"     C/1817 Y1 (Pons)",1.0,1.197821,89.7518,72.9950,112.3619,,18180226.4690000,,PAR,59,,26,F,,,,
"     C/1818 W2 (Pons)",1.0,0.855096,116.9058,92.5372,348.1071,,18181205.4347000,,PAR,61,,21,T,,,,
"     C/1819 N1 (Great comet)",1.0,0.341514,80.7517,276.2349,13.4158,,18190628.2181000,,PAR,105,,400,F,,,,
"     C/1821 B1 (Nicollet-Pons)",1.0,0.091823,106.4613,51.1843,169.2121,,18210322.0366000,,PAR,103,,,T,,,,
"     C/1822 J1 (Gambart)",1.0,0.504429,126.3969,179.9345,344.6905,,18220506.0793000,,PAR,28,,18,T,,,,
"     C/1822 K1 (Pons)",1.0,0.847130,143.6913,100.2415,237.7758,,18220716.3337000,,PAR,15,,11,T,,,,
"     C/1822 N1 (Pons)",0.996316,1.145099,127.3429,95.2425,181.1055,620.5155959,18221024.2657000,,COM,116,,456,F,,,,
"     C/1823 Y1 (Great comet)",1.0,0.226742,103.8194,305.5054,28.4867,,18231209.9340000,,PAR,67,,200,F,,,,
"     C/1824 N1 (Rumker)",1.0,0.591671,125.4324,236.7952,334.0800,,18240712.0188000,,PAR,27,,33,T,,,,
"     C/1824 O1 (Scheithauer)",1.0,1.049835,54.5985,281.7415,85.2292,,18240929.5664000,,PAR,152,,150,T,,,,
"     C/1825 K1 (Gambart)",0.996395,0.889011,123.3414,22.5831,106.1910,492.3209751,18250531.0226000,,COM,57,,132,F,,,,
"     C/1825 N1 (Pons)",0.995431,1.240846,146.4353,218.1296,256.9174,541.9178320,18251211.1850000,,COM,352,,275,F,,,,
"     C/1825 P1 (Pons)",1.0,0.883471,89.6749,195.3795,177.2965,,18250819.2111000,,PAR,16,,3,T,,,,
"     C/1825 V1 (Pons)",1.0,2.007734,39.9903,200.0590,279.3841,,18260422.4581000,,PAR,143,,59,T,,,,
"     C/1826 P1 (Pons)",0.997492,0.852878,25.9496,46.4025,13.8101,679.2731188,18261009.4761000,,COM,110,,300,F,,,,
"     C/1826 U1 (Pons)",1.0,0.026904,90.6234,237.5505,279.5835,,18261118.9074000,,PAR,75,,28,T,,,,
"     C/1826 Y1 (Pons)",1.0,0.506166,102.3898,186.9924,151.0340,,18270205.4110000,,PAR,29,,13,T,,,,
"     C/1827 P1 (Pons)",1.0,0.137758,125.8788,152.1007,258.7039,,18270912.1670000,,PAR,61,,3,T,,,,
"     C/1830 F1 (Great comet)",1.0,0.921424,21.2570,208.7642,5.7962,,18300409.7951000,,PAR,147,,300,F,,,,
"     C/1831 A1 (Great comet)",1.0,0.125887,135.2630,340.2392,26.8884,,18301228.1604000,,PAR,46,,61,T,,,,
"     C/1832 O1 (Gambart)",1.0,1.183005,136.6727,74.8269,204.6342,,18320926.0735000,,PAR,39,,32,F,,,,
"     C/1833 S1 (Dunlop)",1.0,0.458122,7.3488,325.5873,259.5795,,18330910.6912000,,PAR,15,,15,T,,,,
"     C/1834 E1 (Gambart)",1.0,0.513106,5.9759,229.0377,49.9876,,18340403.2926000,,PAR,35,,11,T,,,,
"     C/1835 H1 (Boguslawski)",1.0,2.040153,170.8846,60.7681,210.5630,,18350327.7052000,,PAR,37,,38,T,,,,
"     C/1839 X1 (Galle)",1.0,0.618434,53.0716,122.1788,72.2671,,18400104.9752000,,PAR,69,,59,T,,,,
"     C/1840 B1 (Galle)",0.993250,1.220451,120.7807,239.0658,156.6198,360.3946601,18400313.6212000,,COM,69,,78,F,,,,
"     C/1840 E1 (Galle)",1.0,0.748504,79.8512,188.2715,138.0440,,18400402.9378000,,PAR,20,,24,T,,,,
"     C/1840 U1 (Bremiker)",0.965941,1.479951,57.9043,251.2145,133.5127,85.4251842,18401114.0652000,286,COM,103,,81,F,,,,
"     C/1842 U1 (Laugier)",1.0,0.504685,106.4213,210.0089,240.4937,,18421216.4553000,,PAR,28,,24,T,,,,
"     C/1843 D1 (Great March comet)",0.999914,0.005527,144.3548,3.5272,82.6390,128.5293567,18430227.9110000,513,COM,45,,200,T,,,,
"     C/1843 J1 (Mauvais)",1.0,1.616305,52.7241,159.4411,124.2527,,18430506.5559000,,PAR,122,,63,T,,,,
"     C/1844 N1 (Mauvais)",0.999757,0.855401,131.4092,33.8483,211.2748,7039.4820476,18441017.8460000,,COM,218,,144,F,,,,
"     C/1844 Y1 (Great comet)",0.999302,0.250537,45.5651,120.5910,177.5055,717.6205232,18441214.1914000,,COM,72,,41,F,,,,
"     C/1844 Y2 (d'Arrest)",1.0,0.905204,46.8605,338.9135,114.5819,,18450108.6579000,,PAR,62,,69,T,,,,
"     C/1845 D1 (de Vico)",1.0,1.254549,56.4038,349.2811,205.4516,,18450421.5404000,,PAR,57,,130,F,,,,
"     C/1845 L1 (Great June comet)",1.0,0.401077,131.0985,339.9729,75.7977,,18450606.1832000,,PAR,29,,100,T,,,,
"     C/1846 B1 (de Vico)",0.992403,1.480703,47.4257,113.2746,337.9898,388.3318546,18460122.5939000,,COM,92,,57,T,,,,
"     C/1846 J1 (Brorsen)",0.990414,0.633760,150.6809,263.9889,99.7253,131.5924032,18460605.9710000,538,COM,41,,170,T,,,,
"     C/1846 O1 (de Vico-Hind)",1.0,1.375992,122.3771,163.4642,78.7517,,18460528.3958000,,PAR,58,,40,T,,,,
"     C/1846 S1 (de Vico)",1.0,0.830669,49.7196,6.8369,93.9763,,18461030.2772000,,PAR,33,,10,T,,,,
"     C/1847 C1 (Hind)",0.999910,0.042593,48.6636,23.8240,254.3565,946.4685181,18470330.7844000,,COM,77,,160,F,,,,
"     C/1847 J1 (Colla)",1.000723,2.115749,100.4185,176.0849,32.3587,,18470605.2298000,,HYP,231,,37,F,,,,
"     C/1847 N1 (Mauvais)",0.998589,1.766058,96.5817,340.4045,91.5248,2501.5053807,18470809.8386000,,COM,273,,144,F,,,,
"     C/1847 Q1 (Schweizer)",1.0,1.484824,147.3551,78.8836,55.4717,,18470809.8451000,,PAR,81,,48,T,,,,
"     C/1847 T1 (Mitchell)",1.000172,0.329025,108.1326,192.9665,276.6090,,18471114.8999000,,HYP,74,,77,F,,,,
"     C/1848 P1 (Petersen)",1.0,0.319947,95.5938,213.6499,260.9477,,18480908.5453000,,PAR,19,,30,T,,,,
"     C/1848 U1 (Petersen)",1.0,0.959782,85.0400,217.3332,208.0066,,18490119.8534000,,PAR,92,,127,T,,,,
"     C/1849 G1 (Schweizer)",0.998427,0.894360,66.9587,32.6350,236.5868,1136.2448644,18490608.7122000,,COM,137,,102,F,,,,
"     C/1849 G2 (Goujon)",1.000940,1.159406,67.1526,204.6602,33.1621,,18490526.9923000,,HYP,160,,150,F,,,,
"     C/1850 J1 (Petersen)",0.998599,1.081429,68.1848,94.9833,180.5495,1542.7144311,18500724.0286000,,COM,167,,170,F,,,,
"     C/1850 Q1 (Bond)",1.0,0.565586,40.0621,208.1112,243.2029,,18501019.8374000,,PAR,76,,50,T,,,,
"     C/1851 P1 (Brorsen)",1.0,0.984753,38.2035,225.7722,87.2603,,18510826.7458000,,PAR,60,,151,T,,,,
"     C/1851 U1 (Brorsen)",1.0,0.142053,73.9862,46.4289,294.4471,,18511001.2962000,,PAR,28,,15,T,,,,
"     C/1852 K1 (Chacornac)",1.0,0.905406,131.1243,319.2712,37.2061,,18520420.0873000,,PAR,28,,31,T,,,,
"     C/1853 E1 (Secchi)",1.0,1.092195,159.7566,71.6574,275.9051,,18530224.5213000,,PAR,36,,107,T,,,,
"     C/1853 G1 (Schweizer)",0.989286,0.908693,122.1955,43.0218,199.2335,168.7185237,18530510.3263000,781,COM,57,,80,F,,,,
"     C/1853 L1 (Klinkerfues)",1.000250,0.306834,61.5008,142.5664,170.4413,,18530902.2069000,,HYP,213,,350,F,,,,
"     C/1853 R1 (Bruhns)",1.000664,0.172863,118.9963,222.1161,277.8407,,18531017.1244000,,HYP,90,,17,F,,,,
"     C/1853 W1 (van Arsdale)",1.0,2.044645,113.8757,229.0785,170.9202,,18540104.4351000,,PAR,88,,80,T,,,,
"     C/1854 F1 (Great comet)",1.0,0.277064,97.4867,317.4960,101.6255,,18540324.5132000,,PAR,30,,200,T,,,,
"     C/1854 L1 (Klinkerfues)",1.0,0.648092,108.7032,349.6985,74.5689,,18540622.4970000,,PAR,54,,227,T,,,,
"     C/1854 R1 (Klinkerfues)",0.993246,0.798762,40.9201,326.5162,129.8988,235.7312943,18541028.0085000,,COM,61,,38,F,,,,
"     C/1854 Y1 (Winnecke-Dien)",0.991309,1.359463,14.1520,240.2563,287.0725,311.4843985,18541216.3092000,,COM,97,,11,T,,,,
"     C/1855 G1 (Schweizer)",0.965185,2.193526,128.5764,191.7463,323.0929,123.8168718,18550205.5474000,500,COM,52,,21,T,,,,
"     C/1855 L1 (Donati)",0.985780,0.567564,156.8707,262.2306,22.4883,79.2585963,18550530.6540000,252,COM,14,,49,F,,,,
"     C/1855 V1 (Bruhns)",1.0,1.230983,169.8240,53.6616,325.6152,,18551125.8872000,,PAR,51,,104,T,,,,
"     C/1857 D1 (d'Arrest)",1.0,0.772493,87.9479,315.1526,121.5663,,18570321.8691000,,PAR,67,,252,T,,,,
"     C/1857 M1 (Klinkerfues)",1.0,0.367535,121.0332,25.6944,134.0658,,18570718.4743000,,PAR,26,,131,T,,,,
"     C/1857 O1 (Peters)",0.980414,0.746843,32.7565,202.8313,180.9440,75.5160999,18570824.4964000,235,COM,84,,91,F,,,,
"     C/1857 Q1 (Klinkerfues)",0.996913,0.562898,123.9614,16.9550,124.8444,364.1264444,18571001.3799000,,COM,42,,104,T,,,,
