full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT
"  113P/Spitaler",.4224626710610525,2.128983431348476,5.776051493793135,14.47946726688581,49.92617016882277,5.24364280307986,20080324.1952518,7.07777145148108,JFc,45787,0,520,,,,,
"  114P/Wiseman-Skiff",.5544736510714491,1.579410628573244,18.27316570596908,271.0622444210836,172.8444790301366,5.510677903212041,20200114.2494823,6.67483748082518,JFc,5046,0,1798,,2.345791387980178E-9,2.399462890611942E-11,,
"  115P/Maury",.5211117952062773,2.035563944870462,11.70387131888686,176.599788447697,120.1137458741249,6.465643328535927,20111007.0585520,8.76363167610825,JFc,12750,0,969,,5.633858868088154E-9,-3.096329596413704E-10,,
"  116P/Wild 4",.3723933201329607,2.187099425460699,3.607911494724897,20.99246571548248,173.3149137202298,4.782550502178835,20160111.5421635,6.50548464372376,ETc,1024,2,814,,3.577242805120446E-8,2.533070688387474E-9,5.581069918010034E-9,68.70383957494631
"  117P/Helin-Roman-Alu 1",.2538860336755097,3.056075796427832,8.697067680677563,58.88801329350374,222.647775218809,5.135905413849427,20140326.9579954,8.28984919270504,JFc,3514,1,2786,,1.343125723199138E-7,3.188967160958949E-8,,
"  118P/Shoemaker-Levy 4",.4276928306674881,1.983551981007191,8.508598912999116,151.8029060423584,302.1455444899108,4.948222028815644,20100102.3611981,6.45252657423977,JFc,3147,1,1708,,-7.874204687865599E-9,-2.278129851741168E-9,,224.050256260166
"  119P/Parker-Hartley",.2906392224482433,3.038693603990794,5.191033406129119,244.074703048608,181.0994667992083,5.528720045459491,20050522.7489282,8.86620589791113,JFc,10777,0,1717,,3.165911341057349E-8,9.812115915966888E-9,,
"  120P/Mueller 1",.340813229617001,2.727559077565098,8.795942531284931,4.273039036177162,30.28447308525833,5.547968284673495,20130222.6673811,8.41698837236592,JFc,9571,1,135,,-1.048246107785935E-8,-1.818629568069987E-9,,
"  121P/Shoemaker-Holt 2",.1837585083825333,3.752301126901096,20.15162957717192,94.16886824493135,11.75664426964608,5.441794408393304,20130902.4209579,9.85659079960933,JFc,9536,0,573,,,,,
"  122P/de Vico",0.9627088867609727707019,0.6593373359243723808020,85.382753114444753350653,79.62450068849807,12.99609193700053,34.70229596786979,19951006.0001734,74.3466977284963,HTC,54902,0,294,,,,,
"  123P/West-Hartley",.4492707940975402,2.126111872271397,15.35434946645353,46.52937240701016,102.9144075103602,5.594967197023341,20190204.3085057,7.58543006573227,JFc,3248,0,3050,,-3.189044573821657E-9,8.326678176759278E-9,1.814248078473024E-9,
"  124P/Mrkos",.5039164221937876,1.645352484500695,31.52834240372221,.4150309103551901,183.704146933022,4.988015593421963,20140409.6034915,6.04038128711148,JFc,10692,0,2782,,,-1.244695419992964E-11,,
"  125P/Spacewatch",.5120401837068013,1.525211994136073,9.986457950401826,153.1877488061983,87.29359844035815,4.726171596104579,20130217.3832172,5.52621059765882,JFc,9887,0,799,,,6.993232469304938E-11,,
"  126P/IRAS",.6957724986244791,1.717813367167046,45.80272010221584,357.7993210662704,356.7748973871472,9.575139172627678,20100222.1436317,13.4175883366531,JFC,10084,0,360,,,-6.606209829718528E-10,,
"  127P/Holt-Olmstead",.3623455624836588,2.195723043641129,14.32165437252401,13.68456209223027,6.540056514329597,4.691151459086249,20091021.3648209,6.38993532241859,JFc,2771,3,511,,6.095811191204703E-9,-1.607159112276551E-8,,
"  128P/Shoemaker-Holt 1",.3220229715090218,3.054366808318201,4.363339234506762,214.3441081801383,210.4951536213532,5.955870058014934,20170110.1197756,9.56241352896039,JFc,4229,0,696,,-2.417365716476635E-9,-6.477288213870424E-11,,
"  128P/Shoemaker-Holt 1-A",.3341244560473043,3.034620890006818,4.353888335077986,214.4009006383635,210.5667859053697,6.080058024293117,20170506.6969351,9.72915830890068,JFc,79,8,15,,,,,
"  128P/Shoemaker-Holt 1-B",.3212585112842391,3.047035099236322,4.361724121462829,214.5275829560614,210.2169312978122,5.931449787554914,19971120.2887819,9.51191132031499,JFc,942,3,236,,,,,
"  129P/Shoemaker-Levy 3",.1516582978569438,3.577946564145488,3.464884181037855,187.7556766909586,316.6264187582752,4.857207702365243,20140217.2426834,8.66169232957286,ETc,6164,0,579,,5.684011849065364E-8,-2.918542510260483E-8,8.102789032777528E-9,
"  130P/McNaught-Hughes",.406738707574909,2.098074456302373,7.307309105263396,89.81289187480661,224.3736637933758,4.97494541905816,20110624.7947445,6.65074851974542,JFc,10010,0,1132,,3.563459882542453E-10,3.596247524528032E-13,,
"  131P/Mueller 2",.3430115020043426,2.417741522532803,7.355164099867491,214.2265569436209,179.633855733234,4.942331081200312,20120107.8457660,7.0597017923177,JFc,10729,0,739,,5.359537383170001E-9,-4.591958256621174E-10,-3.428146535655014E-10,
"  132P/Helin-Roman-Alu 2",.5307297155941175,1.918324718770994,5.76803446068485,178.4306580701276,221.1884228945081,6.257452791623385,20060214.4871954,8.26526543594235,JFc,9165,0,245,,,,,
"  134P/Kowal-Vavrova",.5878685932612639,2.571355337811251,4.348831550383866,202.0979258636716,18.62907986921665,9.906972184756421,20140521.6410033,15.5846760593173,JFc,11811,0,1057,,,1.704277437354331E-9,,
"  135P/Shoemaker-Levy 8",.2906601319199704,2.714425337306666,6.052818430756131,213.3771349219848,22.66576921021946,4.938959054166498,19920614.3833632,7.48589098418778,JFc,2627,1,112,,,,,
"  136P/Mueller 3",.2934294505218962,2.963743702424902,9.425423853084402,137.5534895214019,225.1196123583549,5.42535121418044,20071023.4482954,8.5908447554413,JFc,9629,0,556,,-5.737401999037574E-8,-1.371750082232044E-8,-6.744451275414765E-8,
"  137P/Shoemaker-Levy 2",.5720767979726137,1.933137295835092,4.850499244172441,233.0729149327298,140.9955115870911,7.101835739870388,20181214.1246036,9.60181866679796,JFc,10754,0,1181,,,,,
"  138P/Shoemaker-Levy 7",.5294518760783127,1.707302198226694,10.07952060977841,309.4417698756743,95.64910660338207,5.549350677137179,20050719.9043195,6.9114271100523,JFc,9765,0,100,,,-9.70461262058737E-11,,
"  139P/Vaisala-Oterma",.2475258899275365,3.40292120665557,2.328730061858098,242.37758960,165.7253932402583,5.641698830378974,20080420.4423869,9.61720113864335,JFc,28975,0,546,,,,,
"  140P/Bowell-Skiff",0.691761661370916,1.97187717420617,3.83582756854885,343.4564572071254,173.0867710151257,10.8226193376571,19990514.8119290,16.1807262009553,JFc,,,,,,,,
"  141P/Machholz 2",.7489797945046486,.7579491423980571,12.80472093533867,246.0647015561951,149.4081937313872,5.281000119892252,20100524.5678756,5.24693011719363,JFc,7738,0,291,,7.644847029123928E-9,2.20684547433745E-10,,
"  141P/Machholz 2-A",0.750123959058633,0.752849878443384,12.7950633405702,246.1615904468121,149.2844343114263,5.272936952556059,20050228.2485008,5.22978523604551,JFc,3832,2,261,,-2.80788611051345E-9,1.028412513171773E-10,5.988611999763116E-10,
"  141P/Machholz 2-D",0.751062411225747,0.749005693539528,12.8118412445562,246.1336343426631,149.2918108441891,5.268612595667557,19991209.9552760,5.21915461480777,JFc,1914,,116,,2.272489937995849E-8,5.863736196640275E-9,,
"  142P/Ge-Wang",.501334252392285,2.466335835305696,12.29303562254899,176.6167271574089,176.6073541114201,7.425403660088268,19990614.6199518,10.9994815208859,JFc,8068,2,80,,,-4.055946735218326E-9,,
"  143P/Kowal-Mrkos",.4085582336709077,2.54250178377771,4.689371832637834,245.3257763363186,320.8200354738136,6.055138520045545,20090610.9280615,8.91316849224042,JFc,12908,0,1002,,,,,
"  144P/Kushida",.6278179294213708,1.438988879179814,4.10912230609167,245.5592284985111,216.0950335745288,6.293725794273568,20090126.8555894,7.60258329742234,JFc,8530,2,3095,,1.032348329656129E-8,-1.248242277412428E-9,-3.330136877834462E-10,38.40044804007968
"  145P/Shoemaker-Levy 5",.5409816362750146,1.901601979405681,11.26421604225583,26.84077386097572,10.42027692978917,6.383913937534844,20170831.8344220,8.43223191682718,JFc,9741,0,881,,-1.079237050724678E-9,-1.298139527190071E-10,,
"  146P/Shoemaker-LINEAR",.646726656289458,1.42576921191251,23.09409337090814,53.44724388498319,317.0689507155134,6.645992993167578,20160629.5651165,8.10803747573577,JFc,5942,0,173,,2.293549499821507E-9,-3.310222057125959E-10,,
"  147P/Kushida-Muramatsu",0.2760252083897379860033,2.7562341423379970173357,2.3679635720599740977832,93.76206553452435,346.8408341847135,4.857937440094014,20080922.8684505,7.4284327777262,ETc,5555,1,256,,2.669298026018222E-7,-6.900666706415933E-8,1.633628816320418E-7,305.4318152700558
"  148P/Anderson-LINEAR",.5394647052225616,1.691980696155342,3.682036792350926,89.78027602563908,6.700966864673739,5.655906492265345,20150613.7828505,7.0421768736838,JFc,18695,1,143,,1.989948518141983E-9,-4.548815640249512E-11,,
"  149P/Mueller 4",.3882006908643104,2.647278301287313,29.75161279104621,145.2534052141308,43.58389119493906,6.006795875511664,20100218.6428327,9.00106978526784,JFc,9974,1,471,,-1.648633622779726E-8,-7.63660369959429E-11,,
"  150P/LONEOS",.5457797220848145,1.767700650567983,18.5001919988026,272.4278161304114,245.6702102323908,6.015750403979863,20081125.9937328,7.67752973046729,JFc,14736,0,483,,,,,
"  151P/Helin",.5703733600209818,2.495961355307986,4.735505041376388,143.564015036869,215.4915432331094,9.123249946067006,20151007.2176473,14.003228748186,JFc,10382,1,412,,4.707174748429356E-8,-3.83674675929215E-10,,
"  152P/Helin-Lawrence",.3085334564082223,3.109795794237907,9.872747387725829,91.96245781921567,163.9054241226952,5.884987317275417,20120708.7204288,9.53782286369264,JFc,9833,0,670,,7.535816712762799E-8,3.690213508917659E-8,,
"  153P/Ikeya-Zhang",.9900806570176691,.5070700896059622,28.1209574068563,93.36945661875394,34.66817865742473,101.7315742458496,20020318.9801594,365.498696171512,COM,403,2,1893,,7.054283011393982E-9,1.667417038203938E-9,,
"  154P/Brewington",.6707084350744681,1.608066401551812,17.82971603463223,343.5032204168225,48.98875093603971,8.158757731434834,20131212.4024144,10.7917843968684,JFc,4582,0,2931,,2.901437541535741E-8,-2.019198959471491E-9,-9.646141540719979E-9,
"  155P/Shoemaker 3",.7257436528126014,1.808930966074331,6.394747914166962,97.26922843141973,14.61590181609068,11.38260304672497,20021207.5422854,16.9397174108503,JFc,12550,0,1847,,5.861432745449002E-9,-8.07803405123439E-10,,
"  156P/Russell-LINEAR",.5578577627494342,1.592034508174122,20.7515241471403,39.02673122026599,357.6632546077219,5.609424090642812,20070617.4172997,6.83272451800279,JFc,12367,0,117,,,,,
"  157P/Tritton",.6012074064871192,1.360581515736349,7.278250043167591,300.1169628656333,148.6980798555847,5.462922921752172,20100220.4852270,6.30194235438958,JFc,5034,0,1222,,3.221111908612328E-9,2.723021157215875E-10,-4.341130849981389E-9,
"  158P/Kowal-LINEAR",.02957607545062476,4.579711716829282,7.90848396337982,137.3091496915609,231.5668548181164,4.858867858495823,20120915.4937804,10.2523440346842,JFc,14611,0,821,,,,,
"  159P/LONEOS",.3821592696256221,3.620619268196022,23.46391152377497,55.07105055005159,4.868166010531844,8.099615705636548,20180523.0794330,14.1862525436127,JFc,11098,0,834,,,,,
"  160P/LINEAR",.4791691730077831,2.066674748903054,17.27517322427731,337.0052479213985,18.17497951471663,5.869394476638152,20120918.4700543,7.90444496429838,JFc,8558,0,877,,5.724616656665432E-9,-6.224682340219642E-12,,
"  161P/Hartley-IRAS",.8350738462769237,1.273433390358047,95.69806814972893,1.415670065293847,47.13845022529085,14.16903418208337,20050620.8646187,21.4554810301242,HTC,7958,0,321,,,,,
"  162P/Siding Spring",.5961608955128394,1.231693714732871,27.82958775145472,31.26114534867436,356.3847942992125,4.868229254822102,20041109.3339941,5.32659570867622,JFc,11059,0,2083,,,,,
"  163P/NEAT",.4761945044977119,1.926188112398533,12.49015044624771,103.4408850800716,347.8690764023282,5.428404876556157,20050201.1958284,7.05181927934566,JFc,10737,0,350,,-5.199068950203682E-9,9.718864508230087E-11,,
"  164P/Christensen",.540332492804741,1.681229209600595,16.26213070048014,88.30717883567652,326.0034128042065,5.633750349685232,20110601.9446089,6.9949221294404,JFc,3406,0,1208,,-9.568680957345946E-10,4.806756479646922E-11,2.965159496834244E-10,
"  165P/LINEAR",.6215837574912003,6.830370786315455,15.9052716892707,.6387082502039784,126.2053458940078,29.26940516955737,20000615.7914909,76.6866857184551,CTc,1209,3,143,,,,,
"  166P/NEAT",.3831014579229702,8.564303380618808,15.36840608994296,64.48884992736954,321.8788868930617,19.20137540274721,20020520.8408320,51.7279957246515,CTc,2742,2,168,,,,,
"  167P/CINEOS",.2699551843085261,11.78354759801997,19.12720756917645,295.8374388815109,343.6495125063299,20.49816263331423,20010409.9553237,64.8482127275767,CTc,3416,3,91,,,,,
"  168P/Hergenrother",.6094745694255875,1.415281124666593,21.92937147437639,356.4777070774762,13.91898130930214,5.832805754515116,20121001.9332499,6.89919300203342,JFc,5193,0,3368,,2.645935917039714E-8,2.372866913427983E-9,-1.318022150370368E-9,
"  169P/NEAT",.7668594528813818,.6071749765626839,11.30248657910837,176.2132135046318,217.9787791565537,4.601485499418468,20091130.5043565,4.2029312146944,JFc,11390,0,1213,,,,,
"  170P/Christensen",.3041235958760041,2.928553746931559,10.12740142886888,143.0126416009267,225.3826675493708,5.488325255075039,20060126.5526192,8.63355847268231,JFc,3535,0,264,,,,,
"  171P/Spahr",.5020210572590079,1.771332348465658,21.93636624712738,101.7081664638199,347.1878637277071,5.34275299303827,20190113.7581022,6.70875319105604,JFc,4969,1,632,,8.733649604812487E-9,-1.946692217729362E-9,,
"  172P/Yeung",.3631672288766847,2.242127399345619,11.5223958075643,39.89278570832835,179.4760655449643,4.799367639895875,20081013.9426477,6.6063339769537,JFc,9561,0,576,,,,,
"  173P/Mueller 5",.2609426287617989,4.214135573181579,16.49427379360109,100.5620500199727,29.76230084701596,7.189946808464397,20080517.8873670,13.6161312066354,JFc,10035,0,767,,,,,
"  175P/Hergenrother",.4221748429689615,2.01593895077141,6.093925149595735,126.4355345436683,51.13955502758102,4.961739076020081,20130526.2009710,6.51672804466942,JFc,6947,0,846,,6.792408806467403E-9,8.745160712510438E-11,,
"  177P/Barnard",.9544420406541483,1.107271122647026,31.21645855802596,272.0677211295935,60.45355087098523,47.50206689625827,20060828.6832418,119.823711847319,HTC,42903,0,1702,,,,,
"  178P/Hug-Bell",.4716004271612915,1.942466642631861,10.96355690847269,103.6321984508248,296.7587117498244,5.409797600113051,20060706.7701944,7.04847022982839,JFc,7294,0,657,,,-2.126421574315704E-10,,
"  179P/Jedicke",.3073410789337982,4.081770167417342,19.88555991544916,115.8804248904036,295.7053975964394,7.704031020660394,20071204.6870698,14.3054615690836,JFc,5217,0,225,,,,,
"  180P/NEAT",.3555557371408392,2.48132678184532,16.88504050722502,84.65130100818102,95.30370207650452,5.219344710943184,20080525.5637863,7.55537638220961,JFc,22332,0,776,,-1.462411030420332E-8,6.959344482443199E-10,,
"  181P/Shoemaker-Levy 6",.7073228278805144,1.123593041258743,16.98117916666919,37.6794577153227,333.7988485602352,6.554443705659363,20140610.3258330,7.52208935718543,JFc,8252,2,88,,-2.912547448601831E-9,-8.638449566027108E-11,,
"  182P/LONEOS",.6663423299937125,.9780224592284675,16.90929664735519,75.10006348979451,51.4338425706135,4.884408092480639,20070205.8329705,5.01856756234231,JFc,3819,0,199,,,,,
"  183P/Korlevic-Juric",.1349564338935371,3.888045850339053,18.73885486899616,5.842822886098768,160.9022197541524,5.101202790256101,20080503.4428013,9.52902131474933,JFc,23871,0,466,,,,,
"  184P/Lovas 2",.6046976282855343,1.39345277642604,1.550078821224515,277.8633144548462,77.9121958715923,5.656607512271429,20130728.1100179,6.61839152342294,JFc,12265,0,270,,,,,
"  185P/Petriew",.6993345995045035,.9319757108506322,14.0071028125114,214.0912549894404,181.9391939260816,5.267445368626664,20120813.5513706,5.45745184458728,JFc,4468,0,735,,,1.474775215645868E-10,,
"  186P/Garradd",.1276361723597143,4.314847725153118,28.59554092758271,327.6609711380141,286.9696698250526,5.577464607018275,20080527.6267307,11.000437014928,JFc,16458,0,343,,,,,
"  187P/LINEAR",.1732844397672385,3.71323406638951,13.65988735880536,111.771121429588,134.554984465711,5.269865429993623,20081021.7576754,9.51924541909039,JFc,7380,0,293,,,,,
"  188P/LINEAR-Mueller",.4148529023488451,2.565145710223482,10.51135701353678,358.9814968959161,26.77145035596338,6.20237862859751,20170217.0428473,9.17864723868602,JFc,3993,0,1150,,-2.078447097377806E-8,5.199766322802091E-8,,
"  189P/NEAT",.5976669763900531,1.173775393695276,20.40139174336421,282.1994634177981,15.30160545818737,4.661069497551958,20070725.9352058,4.98318696882215,JFc,5573,0,1451,,-3.63195907218592E-10,-4.917098761653614E-11,,
"  190P/Mueller",.5207455917476924,2.031923755973765,2.189852338234577,336.1151284856024,49.73911796742881,6.447596603092149,20070708.2090879,8.7301185182217,JFc,6716,0,330,,,,,
"  191P/McNaught",.4203221793231565,2.047668010262542,8.761194673832481,106.5267628196147,274.1717859745949,5.017180556383129,20070913.1521490,6.63922664762918,JFc,7260,0,673,,7.11087351048708E-9,-7.287424569676625E-11,-3.29959650374214E-10,
"  192P/Shoemaker-Levy 1",.772126286309046,1.526435897381264,24.38729278371501,51.72674724291831,310.8321766153857,11.87077322039737,20071219.2931056,17.3374297076236,JFc,6324,0,136,,,,,
"  193P/LINEAR-NEAT",.4032837253409572,2.122177060098335,10.84020845732539,336.0715547646831,7.953758217470965,4.990674223573872,20080216.0505261,6.70700764753719,JFc,4901,1,343,,1.84227807174211E-8,-1.599664159541311E-9,,
"  194P/LINEAR",.5755808395443396,1.697713555806843,11.13800510665402,351.9937652644215,130.711455746716,6.302460394795018,20160302.4425143,8.00041202495453,JFc,5940,2,198,,7.27644840784116E-10,-1.720461369036189E-10,,
"  195P/Hill",.315047798798942,4.438220690510528,36.36748420072287,243.2611246188573,249.6535742516584,8.520992179316432,20090121.4311652,16.4941957478126,JFc,7042,0,253,,,,,
"  196P/Tichy",.4313134844133996,2.15048672993287,19.37778697740428,24.36812233729123,11.59882874227125,5.412508596990408,20001003.3411378,7.35366695349617,JFc,5507,0,237,,,,,
"  197P/LINEAR",.6296602371558928,1.061393390939032,25.5427252545893,66.3882461525948,188.7289004473067,4.670604614286352,20130324.8263090,4.85201633878229,JFc,3778,0,325,,-1.328260898895337E-10,1.674677306319436E-11,7.16543582490778E-11,
"  198P/ODAS",.4476934446732534,1.979105961156612,1.349844954561039,358.7439031395492,69.06461559637235,5.18758776017996,20050503.0372523,6.78330704554125,JFc,7315,2,200,,,1.07900907355782E-8,-2.155662307336122E-8,
"  199P/Shoemaker 4",.5069284376022202,2.936142672111689,24.76767471270187,92.94703569264837,191.9393427947523,8.97345786470852,20090410.0439395,14.5314516481435,JFc,5671,0,630,,,,,
"  200P/Larsen",.3332444293860415,3.272221902359723,12.1210582408734,234.8196348909933,133.690307828843,6.543134868777898,20080824.9932684,10.8723229433603,JFc,8082,0,604,,,,,
"  201P/LONEOS",.6128695185722387,1.339187971234099,7.033343643613875,35.23519856058019,25.0673844327545,5.579347434684292,20150114.6168501,6.43405042848456,JFc,4997,0,846,,,,,
"  202P/Scotti",.3303012468486478,2.526534750978659,2.185415874415965,194.586952891798,255.6483570963257,5.018752556455408,20090207.5004625,7.32785523103363,JFc,31889,0,414,,-2.567141149854931E-9,1.832462403461843E-10,,
"  203P/Korlevic",.3156537343648901,3.18232631190607,2.974791705255605,290.559980033758,154.5936527883389,6.11801321417493,20100208.4612583,10.0279327803771,JFc,7470,0,1023,,1.608005527959606E-7,2.501968112064596E-8,,
"  204P/LINEAR-NEAT",.4705293233791104,1.940225472834664,6.581224664404781,109.1066822496268,355.0404917170418,5.388699653736225,20081209.2748786,7.01493475573888,JFc,5315,2,1239,,1.080712377703343E-9,-2.05507690784695E-10,,
"  205P/Giacobini",.5686950644375306,1.527121245200829,15.30550506709045,179.6179218543356,154.2642271848786,5.554278104933172,20080910.0691278,6.66257082826544,JFc,2680,1,524,,,5.834321372386439E-9,,
"  205P/Giacobini-A",.568714327637854,1.526450001972009,15.30462698794076,179.6299185991975,154.219453037641,5.552152881409961,20080910.0428953,6.65862461283462,JFc,163,4,1143,,1.379092974617826E-8,-1.715887567924681E-8,,
"  205P/Giacobini-B",.5753279137768729,1.530213038690974,15.40528193605396,179.5073325093614,154.0793970125158,5.676349805126287,20080909.7638931,6.83999014591284,JFc,19,9,66,,7.838648189527286E-6,-2.395403737244474E-7,,
"  205P/Giacobini-C",0.5687302569766289339625,1.5266815023710049725735,15.308543661944190361623,179.6270623155098,154.2717704299316,5.553256411512614,20080910.2539860,6.66050843501621,JFc,40927,3,66,,6.25202759905467E-9,2.271900440689285E-10,,
"  206P/Barnard-Boattini",.6886420878908622,.9788121331531039,31.97414822324667,205.260324700398,179.5749493037745,5.308563874237445,19970626.8054613,5.57400506462474,JFc,42447,2,278,,,,,
"  207P/NEAT",.757031518894085,.9437429707482262,10.1500529330324,200.6727229123889,271.2038116059287,6.824696511217579,20081106.3838885,7.65532951247586,JFc,3149,0,143,,,,,
"  208P/McMillan",.3743976029670311,2.527632155924294,4.41402848939559,36.39967666437411,310.6418246413388,5.553002342639141,20080513.6106256,8.12140939820752,JFc,5944,0,218,,,,,
"  209P/LINEAR",.6920214125125672,.9028409771273824,20.61911890702222,63.60831693350104,152.1306549514883,4.960170373713515,20140423.2245184,5.01931337549497,JFc,5743,0,2794,,,,,
"  210P/Christensen",.8316968548421141,.5344475889680668,10.21716794655259,93.87242261853319,345.766023620465,5.816563718238333,20081219.9808962,5.65884160234454,JFc,6256,0,717,,-2.05617514420794E-10,5.655361521862536E-11,-1.14374450399871E-10,
"  211P/Hill",.3383819983698705,2.356905503021389,18.8790788406648,117.2669288612731,4.262434031254962,4.767766126874775,20090507.8426486,6.72373344652051,JFc,2733,1,660,,,,,
"  212P/NEAT",.5788465760830377,1.654448993646897,22.39795934058236,98.92885056048631,15.05140142791056,6.202302962728508,20081203.2743518,7.78623975238946,JFc,5963,0,124,,,,,
"  213P/Van Ness",.4074580950997326,1.983346037750145,10.37780533630779,311.3167687277543,5.554605392988465,4.711019445426841,20170924.3687245,6.12388938720299,JFc,597,4,353,,-2.602317031597013E-9,-7.229276065110103E-10,1.924544451509525E-8,
"  213P/Van Ness-B",.3797273022751771,2.122728532462212,10.24005100770656,312.6706695170379,3.341503759615148,4.721772411230579,20110616.4297495,6.33105214171125,JFc,77,5,115,,,,,
"  214P/LINEAR",.4895520712375712,1.839835893817929,15.22601869028518,348.3073702668507,190.1589408985868,5.36887547573773,20020301.0462462,6.84304923048928,JFc,2665,1,132,,,,,
"  215P/NEAT",.2009117349775243,3.213413661307352,12.79094292765071,75.44389704690556,222.4281671602113,4.829286505781121,20100607.9269861,8.06428794615025,JFc,9426,0,359,,,-1.209586051917105E-8,,
"  216P/LINEAR",.4453523429269599,2.153920209622559,9.04322917982628,359.9111802313601,151.6459598193536,5.612885192528144,20010212.9562379,7.65291420855174,JFc,5564,1,182,,,,,
"  217P/LINEAR",.6896124377441168,1.224234559870939,12.88038541924797,125.6209072877638,246.764171333605,6.664190807262048,20090908.9848169,7.83337089925314,JFc,6117,0,3268,,1.584372802014197E-9,-1.224085867174653E-10,-2.204927992313826E-12,22.37552737625511
"  218P/LINEAR",.4910536519598606,1.700962098230598,18.17171407980748,226.6187117822295,10.77752231074719,4.983287056049402,20090622.5752870,6.11001326958857,JFc,4522,0,707,,2.439979582654559E-9,,,
"  219P/LINEAR",.3529673665115035,2.36398563305984,11.52573899977867,231.0267301853528,107.7099629277071,4.943174812045806,20100305.4750343,6.98370962859479,JFc,5707,1,752,,-2.549016592692452E-9,-9.894621219055712E-10,-1.406340512022287E-9,
"  220P/McNaught",.5022904929299784,1.54931882333827,8.132186510494218,150.1204212330053,180.7515643603808,4.676476751510172,20091215.3094212,5.49231570968561,JFc,5895,0,458,,,,,
"  221P/LINEAR",.4873988738431755,1.781064740784661,11.42811089699594,229.9851828886036,39.56718371141837,5.168060611857519,20090124.5214333,6.47676929365222,JFc,4910,0,587,,,,,
"  222P/LINEAR",.726824140378956,.7805866351514437,5.146522899249113,7.132839914256547,345.426702306856,4.934315378769494,20090901.1699951,4.83032543426149,JFc,5283,0,239,,9.655501420133272E-11,-4.324885941246632E-12,,
"  223P/Skiff",.4164885826305807,2.420123063317308,27.05481531580511,346.8228426155593,37.84518999543484,5.874909360307526,20100814.4879625,8.44676361823595,JFc,6813,0,734,,-5.493903691195674E-9,-1.36262869150789E-11,4.814692586808349E-10,
"  224P/LINEAR-NEAT",.4369516486843072,1.881879882577228,14.73038573928028,43.51510912458283,9.287938918038224,4.802732116302727,20030917.1045986,6.11051078591887,JFc,2183,2,96,,,,,
"  225P/LINEAR",.6375279752197517,1.32451381966037,21.33499395312778,14.18217273040393,3.920316763471809,5.983712631544341,20160816.9453514,6.98523791347873,JFc,5175,1,475,,3.058275791988745E-10,-1.829563570078335E-11,,
"  226P/Pigott-LINEAR-Kowalski",.5288240922535099,1.776352983933021,44.00425137528314,54.00682436197214,341.121463702107,5.763731110896225,20160905.1330769,7.32027663003077,JFc,5184,1,1174,,1.146683805758269E-9,4.28672716816746E-10,,
"  227P/Catalina-LINEAR",.499621919151182,1.795471855112231,6.524172569775821,49.88929668041585,90.13051171564476,5.380989000513084,20100903.8293506,6.79717872229071,JFc,7793,0,169,,,,,
"  228P/LINEAR",.1766454332532139,3.430386090548013,7.915416588600387,31.06750998857755,114.8462918360202,4.902320689963454,20110824.2020366,8.50437414241175,JFc,6741,0,402,,,-1.045374841907068E-10,,
"  229P/Gibbs",.3771286001681352,2.447968633244622,26.08145240484886,157.9636264529545,224.2653090341263,5.412301187798424,20090804.1255587,7.79146977690569,JFc,6017,0,246,,,,,
"  230P/LINEAR",.5634634271788309,1.48453818777786,14.65215695098109,112.4028657174638,308.8921154701211,5.316899676563526,20151117.7491944,6.27139724726408,JFc,8230,0,1297,,,,,
"  231P/LINEAR-NEAT",.246816248172099,3.032391248441213,12.32562024090642,133.0822921177211,42.43114323489593,5.019803826351373,20110516.4567312,8.07857275023218,JFc,25635,0,573,,1.579887204155041E-7,-7.721278197687189E-9,,
"  232P/Hill",.3349222812915101,2.982860988523006,14.63507406238314,56.12915682706939,53.41731985229155,5.987101181658861,20091001.4521502,9.49837093718805,JFc,7058,0,297,,,,,
"  233P/La Sagra",.4090272614185136,1.794977652991923,11.27642868827392,75.05137493669618,26.91663608905688,4.279677016529425,20100312.3529375,5.29353270016844,ETc,1835,1,62,,,,,
"  234P/LINEAR",.2511894162667584,2.860485808300665,11.51338282548197,179.7365888969859,358.4404892030572,4.77959265864497,20091223.9789533,7.46637738283751,JFc,6018,0,261,,,,,
"  235P/LINEAR",.3134045194253191,2.747602659727152,8.89261698802013,204.4866667786293,333.7349863708819,5.255953254819231,20100321.7177426,8.00548565794311,JFc,6003,1,268,,,,,
"  236P/LINEAR",.5086500245891166,1.83178743252546,16.33407016442907,245.661491672993,119.3353728985713,5.624353909472807,20100908.7236447,7.19837399575611,JFc,5224,0,844,,,,,
"  237P/LINEAR",.4388317139571095,1.972636240239128,15.18909353923662,249.3891910746008,20.81977145676735,5.057826062430477,20161004.8463495,6.59081368228585,JFc,5669,0,516,,,,,
"  238P/Read",.2531969535960581,2.361380013250204,1.266163692965964,51.62749710582454,325.6241461267416,3.962589940061813,20110312.3541930,5.62273875271837,ETc,4407,1,214,,2.423474469114649E-9,-5.449707315275096E-11,,
"  239P/LINEAR",.6314849844154252,1.64734727131018,11.30597188987476,255.9496812257828,220.381225478652,7.293114862624827,20190109.9251530,9.45155271614108,JFc,7096,0,342,,,,,
